rssi,rate,noise_floor,data,local_timestamp,channel,label
-46,11,-95,"(0, 0, 10, -3, 10, -6, 11, -8, 12, -9, 13, -9, 13, -9, 14, -8, 14, -7, 14, -7, 13, -5, 12, -4, 10, -3, 8, -2, 6, -2, 4, -3, 2, -3, 0, -4, -1, -6, -1, -7, -1, -9, 0, -9, 1, -10, 2, -9, 4, -8, 4, -7, 5, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 8, 10, 7, 11, 7, 11, 6, 12, 6, 12, 5, 11, 5, 10, 5, 9, 6, 8, 7, 7, 8, 6, 10, 5, 11, 4, 13, 4, 15, 4, 16, 4, 17, 5, 17, 6, 17, 6, 16, 7, 15, 7, 14, 6, 13, 5, 12, 4, 11, 1)",62472326,1,Standing2Pose
-46,11,-95,"(0, 0, -7, 9, -6, 11, -6, 13, -6, 15, -6, 16, -7, 16, -8, 16, -8, 15, -9, 14, -9, 12, -9, 10, -7, 8, -6, 6, -5, 5, -3, 4, -1, 3, 2, 3, 3, 4, 5, 5, 5, 6, 5, 7, 4, 8, 3, 9, 2, 9, 0, 9, -1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -4, -14, -5, -14, -6, -15, -7, -14, -7, -13, -7, -12, -7, -12, -6, -11, -5, -11, -3, -12, -2, -12, 0, -13, 2, -14, 3, -15, 4, -17, 5, -18, 5, -19, 6, -20, 5, -20, 5, -20, 4, -19, 3, -18, 3, -16, 3, -13, 4, -11, 5)",62483936,1,Standing2Pose
-46,11,-95,"(0, 0, 10, -2, 11, -4, 12, -6, 13, -7, 14, -7, 15, -7, 15, -6, 15, -5, 14, -4, 13, -3, 12, -2, 10, -1, 8, -1, 6, -1, 4, -2, 2, -3, 0, -4, 0, -6, -1, -7, 0, -8, 1, -9, 2, -10, 3, -9, 4, -8, 5, -7, 5, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 4, 12, 3, 12, 3, 13, 2, 13, 2, 13, 2, 12, 2, 11, 3, 10, 4, 9, 5, 8, 7, 7, 8, 7, 10, 7, 12, 7, 13, 8, 14, 8, 15, 9, 15, 10, 15, 10, 14, 10, 13, 10, 12, 9, 11, 8, 10, 6, 10, 3)",62494704,1,Standing2Pose
-46,11,-95,"(0, 0, 10, -1, 11, -3, 12, -4, 13, -5, 14, -5, 15, -5, 15, -4, 15, -3, 14, -3, 13, -2, 12, -1, 10, 0, 8, 0, 6, 0, 4, -2, 2, -3, 1, -4, 0, -5, 0, -7, 1, -8, 2, -9, 3, -9, 4, -8, 5, -7, 6, -6, 6, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 3, 12, 3, 12, 2, 13, 2, 13, 1, 12, 1, 12, 1, 11, 2, 10, 3, 9, 4, 8, 6, 8, 8, 7, 9, 8, 11, 8, 12, 8, 13, 9, 14, 10, 14, 10, 13, 11, 13, 11, 12, 10, 11, 10, 10, 9, 9, 7, 9, 4)",62513034,1,Standing2Pose
-46,11,-95,"(0, 0, -8, 7, -8, 9, -8, 11, -8, 13, -9, 13, -9, 13, -10, 13, -10, 12, -11, 11, -10, 10, -10, 8, -8, 6, -7, 5, -5, 4, -3, 3, -1, 3, 0, 3, 2, 4, 3, 5, 3, 7, 3, 8, 2, 8, 1, 9, -1, 8, -2, 7, -3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -5, -12, -6, -13, -7, -12, -8, -12, -8, -11, -8, -11, -8, -10, -7, -10, -6, -10, -4, -11, -3, -11, -2, -12, 0, -13, 1, -15, 2, -16, 2, -18, 2, -19, 2, -19, 2, -19, 1, -18, 0, -18, 0, -16, 0, -15, 1, -13, 1, -11, 3)",62524339,1,Standing2Pose
-46,11,-95,"(0, 0, -5, -10, -8, -10, -9, -11, -10, -12, -11, -12, -12, -13, -10, -13, -10, -14, -8, -14, -7, -14, -5, -12, -4, -11, -3, -9, -3, -6, -3, -4, -3, -2, -4, 0, -5, 0, -7, 1, -8, 1, -9, 1, -11, 0, -10, -1, -9, -3, -7, -4, -6, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, -9, 10, -8, 11, -9, 11, -8, 12, -8, 11, -7, 10, -7, 10, -6, 8, -7, 7, -7, 6, -8, 5, -10, 4, -11, 4, -13, 3, -14, 3, -16, 3, -17, 4, -18, 4, -18, 5, -18, 5, -18, 5, -17, 5, -16, 4, -15, 2, -13, 0, -11)",62534038,1,Standing2Pose
-46,11,-95,"(0, 0, -5, 10, -4, 12, -3, 14, -3, 15, -3, 16, -4, 17, -5, 16, -6, 16, -6, 15, -7, 13, -6, 11, -6, 9, -5, 7, -4, 5, -2, 4, 0, 3, 2, 3, 4, 3, 5, 4, 6, 5, 6, 6, 6, 7, 4, 8, 3, 8, 2, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -2, -14, -3, -14, -4, -15, -5, -14, -5, -14, -6, -13, -5, -12, -5, -11, -3, -11, -2, -12, 0, -12, 2, -12, 3, -13, 5, -14, 6, -16, 7, -17, 8, -18, 8, -19, 8, -18, 7, -18, 6, -17, 6, -16, 5, -14, 6, -12, 6, -10, 7)",62551454,1,Standing2Pose
-46,11,-95,"(0, 0, -7, -9, -9, -9, -11, -9, -12, -9, -13, -10, -13, -11, -13, -12, -12, -12, -10, -12, -9, -11, -7, -10, -6, -9, -5, -7, -4, -6, -4, -3, -4, -1, -4, 0, -5, 2, -7, 2, -8, 2, -9, 2, -10, 1, -10, 0, -9, -2, -8, -3, -7, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, -11, 7, -11, 8, -11, 9, -11, 10, -10, 9, -9, 9, -9, 8, -8, 7, -8, 5, -9, 4, -10, 2, -11, 1, -12, 1, -13, 0, -15, 0, -16, 0, -18, 0, -19, 1, -19, 1, -19, 1, -18, 2, -18, 2, -16, 1, -15, 0, -13, -2, -11)",62565167,1,Standing2Pose
-46,11,-95,"(0, 0, -11, -1, -13, 0, -14, 2, -15, 2, -16, 2, -17, 2, -17, 1, -16, 0, -15, -1, -14, -1, -12, -2, -11, -2, -8, -2, -7, -1, -5, 0, -4, 1, -3, 3, -2, 5, -3, 6, -3, 7, -4, 7, -5, 7, -6, 6, -7, 5, -7, 4, -7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -12, -3, -13, -3, -14, -2, -15, -1, -14, -1, -14, -1, -13, -1, -12, -2, -11, -3, -10, -5, -10, -6, -9, -8, -10, -10, -10, -11, -10, -12, -11, -13, -12, -14, -13, -14, -14, -13, -14, -13, -14, -12, -13, -11, -12, -10, -11, -10, -8, -10, -6)",62574437,1,Standing2Pose
-46,11,-95,"(0, 0, 8, 6, 9, 5, 11, 6, 12, 6, 14, 6, 14, 7, 13, 7, 12, 7, 11, 8, 10, 8, 8, 7, 7, 7, 5, 5, 4, 3, 3, 1, 3, 0, 3, -2, 4, -4, 5, -4, 5, -4, 7, -4, 8, -4, 8, -2, 8, -2, 7, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 11, -5, 11, -6, 11, -7, 12, -7, 11, -7, 10, -7, 10, -6, 9, -5, 9, -4, 9, -2, 9, -1, 10, 1, 11, 2, 12, 3, 13, 3, 15, 3, 16, 3, 16, 3, 18, 3, 17, 2, 17, 2, 16, 1, 14, 2, 13, 3, 11, 4, 9)",62585538,1,Standing2Pose
-46,11,-95,"(0, 0, 3, 10, 5, 10, 7, 11, 8, 12, 9, 13, 8, 13, 8, 14, 7, 14, 5, 14, 4, 12, 3, 11, 2, 9, 2, 7, 1, 5, 1, 3, 2, 1, 4, 0, 5, -1, 6, -1, 7, -1, 8, 0, 9, 1, 8, 2, 7, 3, 6, 4, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 8, -11, 8, -11, 7, -12, 7, -12, 6, -12, 6, -11, 5, -11, 5, -9, 5, -8, 6, -7, 8, -6, 9, -5, 10, -5, 12, -4, 14, -5, 15, -6, 16, -6, 17, -6, 17, -7, 17, -7, 16, -7, 15, -7, 14, -5, 13, -4, 12, -1, 11)",62594777,1,Standing2Pose
-46,11,-95,"(0, 0, 1, 10, 4, 11, 5, 11, 6, 13, 6, 13, 6, 14, 5, 14, 4, 14, 3, 14, 2, 13, 1, 11, 0, 9, 0, 7, 0, 5, 1, 3, 2, 2, 3, 1, 5, 0, 6, 0, 7, 0, 8, 1, 8, 2, 8, 3, 6, 5, 5, 5, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 6, -12, 5, -13, 5, -13, 4, -13, 4, -13, 3, -12, 3, -11, 3, -10, 4, -9, 4, -8, 6, -8, 7, -7, 9, -7, 11, -7, 12, -8, 14, -8, 15, -9, 15, -9, 15, -10, 15, -10, 14, -10, 13, -9, 12, -8, 11, -6, 10, -4, 9)",62603373,1,Standing2Pose
-46,11,-95,"(0, 0, -11, -2, -12, -1, -14, 0, -15, 1, -16, 0, -17, 0, -17, -1, -16, -2, -16, -3, -14, -3, -12, -3, -10, -3, -8, -3, -6, -2, -5, 0, -3, 1, -3, 3, -2, 4, -3, 6, -4, 7, -5, 7, -6, 7, -7, 6, -7, 5, -7, 4, -7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13, -1, -13, 0, -14, 1, -14, 2, -14, 2, -14, 2, -13, 1, -12, 0, -11, -1, -10, -3, -10, -5, -10, -6, -10, -8, -11, -9, -12, -10, -13, -11, -14, -11, -15, -11, -16, -11, -16, -10, -16, -9, -15, -9, -13, -9, -12, -8, -10, -9, -7)",62617937,1,Standing2Pose
-46,11,-95,"(0, 0, -10, -1, -13, 0, -13, 2, -15, 2, -16, 3, -17, 2, -17, 2, -16, 0, -16, 0, -14, -1, -12, -2, -11, -2, -8, -2, -7, -1, -4, 0, -3, 1, -2, 3, -1, 4, -2, 6, -2, 7, -4, 8, -5, 8, -6, 7, -7, 6, -7, 5, -7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -12, -2, -13, -1, -14, 0, -14, 0, -14, 1, -14, 0, -13, 0, -12, -1, -11, -2, -10, -3, -10, -6, -10, -7, -10, -9, -11, -10, -11, -11, -12, -13, -13, -13, -13, -13, -14, -13, -14, -12, -15, -11, -14, -10, -12, -10, -11, -9, -9, -9, -7)",62629637,1,Standing2Pose
-46,11,-95,"(0, 0, 5, 9, 7, 8, 9, 9, 10, 10, 11, 10, 11, 11, 10, 12, 9, 12, 8, 12, 7, 11, 5, 10, 4, 8, 3, 7, 2, 5, 2, 3, 2, 1, 3, -1, 4, -2, 6, -3, 7, -3, 8, -3, 9, -1, 9, 0, 8, 1, 7, 2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 8, -10, 8, -11, 7, -12, 7, -12, 7, -12, 6, -11, 6, -10, 5, -9, 6, -8, 6, -7, 8, -5, 9, -4, 10, -4, 12, -3, 13, -3, 15, -4, 16, -4, 17, -4, 17, -5, 17, -5, 17, -5, 16, -5, 14, -4, 13, -2, 12, 0, 10)",62638956,1,Standing2Pose
-46,11,-95,"(0, 0, -11, -2, -12, 0, -14, 1, -15, 2, -16, 2, -17, 1, -17, 0, -16, -1, -16, -1, -14, -2, -12, -2, -11, -3, -8, -2, -6, -1, -5, 0, -3, 1, -3, 3, -2, 5, -2, 6, -3, 7, -4, 8, -5, 7, -6, 7, -7, 5, -7, 4, -7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13, -1, -13, 1, -14, 1, -14, 2, -14, 2, -13, 2, -13, 1, -12, 0, -11, -1, -10, -3, -10, -5, -10, -6, -10, -8, -11, -9, -11, -11, -12, -11, -13, -12, -14, -12, -15, -11, -15, -11, -15, -10, -14, -9, -13, -9, -12, -8, -9, -9, -7)",62648807,1,Standing2Pose
-46,11,-95,"(0, 0, -7, -8, -10, -8, -12, -8, -13, -8, -14, -9, -14, -10, -14, -10, -13, -11, -12, -11, -10, -10, -8, -10, -7, -8, -5, -7, -5, -5, -4, -3, -4, -1, -4, 1, -5, 3, -6, 4, -7, 4, -8, 4, -9, 3, -10, 2, -9, 0, -8, -1, -7, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, -10, 8, -10, 9, -10, 10, -9, 10, -9, 10, -9, 9, -8, 8, -8, 7, -8, 6, -8, 4, -9, 3, -10, 2, -11, 1, -13, 0, -14, 0, -16, 0, -17, 0, -18, 0, -19, 1, -19, 1, -18, 1, -17, 1, -16, 1, -14, -1, -12, -2, -11)",62659648,1,Standing2Pose
-46,11,-95,"(0, 0, -1, 10, 1, 11, 2, 13, 3, 14, 4, 15, 3, 15, 2, 16, 1, 15, 0, 15, -1, 13, -1, 12, -1, 10, -1, 7, -1, 6, 0, 3, 2, 2, 3, 1, 5, 1, 6, 1, 7, 1, 8, 2, 8, 3, 7, 4, 6, 5, 5, 6, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, 1, -13, 1, -14, 0, -14, -1, -14, -1, -14, -2, -13, -2, -12, -1, -11, 0, -10, 1, -10, 3, -10, 5, -10, 6, -10, 8, -10, 10, -11, 11, -13, 12, -13, 12, -14, 12, -14, 12, -14, 11, -13, 10, -13, 10, -11, 9, -8, 9, -6, 8)",62670090,1,Standing2Pose
-46,11,-95,"(0, 0, 8, 6, 10, 5, 12, 4, 14, 4, 15, 5, 15, 6, 14, 7, 14, 7, 12, 8, 11, 7, 9, 7, 7, 6, 6, 5, 4, 3, 3, 1, 3, -1, 3, -3, 3, -4, 4, -6, 5, -6, 7, -6, 8, -5, 8, -4, 8, -3, 8, -1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 10, -6, 11, -8, 11, -8, 11, -9, 10, -8, 10, -8, 9, -7, 9, -6, 8, -5, 9, -3, 9, -1, 10, 0, 11, 1, 12, 2, 13, 3, 15, 3, 16, 3, 17, 3, 18, 2, 18, 2, 17, 1, 17, 1, 15, 1, 14, 2, 11, 4, 9)",62680014,1,Standing2Pose
-46,11,-95,"(0, 0, 1, -11, -2, -12, -3, -13, -3, -15, -4, -16, -3, -17, -2, -17, -1, -16, 0, -16, 1, -14, 1, -13, 1, -10, 1, -8, 0, -6, -1, -5, -2, -3, -4, -2, -6, -2, -7, -2, -8, -3, -9, -4, -9, -5, -8, -6, -7, -7, -5, -7, -3, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, -2, 12, -2, 13, -1, 13, -1, 13, 0, 12, 0, 12, 0, 11, 0, 10, -1, 9, -2, 9, -4, 9, -5, 9, -7, 9, -9, 9, -10, 10, -12, 11, -13, 12, -13, 13, -13, 13, -13, 13, -12, 13, -11, 12, -10, 10, -10, 8, -9, 6, -9)",62694040,1,Standing2Pose
-46,11,-95,"(0, 0, -1, 10, 1, 11, 3, 12, 4, 13, 4, 15, 4, 15, 3, 15, 2, 15, 1, 15, 0, 13, -1, 12, -1, 10, -1, 8, -1, 5, 0, 4, 1, 2, 3, 1, 5, 0, 6, 0, 7, 1, 8, 2, 8, 3, 8, 4, 6, 5, 5, 6, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 2, -13, 1, -14, 1, -14, 0, -14, 0, -14, -1, -13, -1, -12, 0, -11, 0, -10, 2, -10, 3, -9, 5, -9, 7, -9, 8, -10, 10, -11, 11, -12, 12, -12, 13, -13, 13, -13, 13, -13, 12, -13, 11, -12, 10, -10, 10, -8, 9, -6, 9)",62705815,1,Standing2Pose
-46,11,-95,"(0, 0, -10, 4, -10, 6, -11, 8, -11, 9, -12, 10, -13, 10, -14, 9, -14, 8, -14, 7, -13, 6, -12, 5, -10, 3, -8, 2, -6, 2, -4, 2, -2, 3, 0, 3, 1, 5, 2, 6, 2, 7, 1, 8, 0, 9, -1, 9, -3, 8, -4, 7, -4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -10, -7, -11, -7, -12, -6, -13, -6, -13, -6, -13, -5, -12, -5, -11, -6, -10, -6, -8, -8, -7, -9, -6, -10, -6, -12, -5, -14, -5, -15, -5, -17, -5, -18, -6, -18, -6, -18, -7, -17, -7, -16, -7, -15, -6, -14, -5, -12, -4, -11, -1)",62715367,1,Standing2Pose
-46,11,-95,"(0, 0, 8, 5, 10, 4, 12, 4, 13, 4, 15, 4, 15, 5, 15, 6, 14, 7, 13, 7, 11, 7, 9, 7, 8, 6, 6, 5, 4, 3, 3, 1, 3, -1, 3, -3, 3, -4, 4, -5, 5, -6, 7, -6, 8, -5, 8, -4, 8, -2, 8, -1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 11, -5, 11, -6, 12, -7, 12, -7, 12, -7, 11, -6, 10, -6, 9, -5, 9, -4, 9, -2, 9, 0, 10, 1, 11, 2, 12, 3, 13, 4, 14, 4, 16, 5, 16, 4, 17, 4, 17, 3, 17, 3, 16, 2, 15, 3, 14, 3, 12, 4, 9)",62728255,1,Standing2Pose
-46,11,-95,"(0, 0, -5, -10, -7, -10, -9, -11, -10, -12, -11, -12, -11, -13, -11, -14, -9, -14, -8, -14, -7, -13, -5, -12, -4, -10, -4, -8, -3, -6, -3, -4, -3, -2, -5, 0, -5, 1, -7, 2, -8, 2, -10, 1, -10, 0, -10, -1, -9, -3, -8, -4, -7, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, -8, 10, -8, 11, -8, 12, -7, 12, -7, 12, -6, 11, -6, 10, -6, 9, -6, 8, -7, 6, -8, 5, -9, 5, -11, 4, -13, 3, -14, 4, -16, 4, -17, 4, -18, 5, -18, 5, -18, 6, -18, 6, -17, 5, -15, 4, -14, 3, -13, 0, -11)",62740185,1,Standing2Pose
-46,11,-95,"(0, 0, 11, -1, 12, -4, 13, -5, 14, -7, 16, -7, 16, -6, 16, -6, 16, -4, 16, -4, 14, -2, 13, -1, 11, 0, 8, 0, 6, -1, 4, -2, 2, -3, 1, -5, 0, -6, 0, -8, 1, -9, 2, -10, 3, -10, 5, -9, 6, -8, 6, -6, 6, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 5, 12, 5, 13, 4, 14, 3, 14, 3, 13, 3, 13, 3, 12, 3, 10, 4, 10, 6, 9, 7, 8, 9, 8, 11, 8, 13, 7, 14, 8, 15, 9, 16, 9, 16, 10, 16, 11, 15, 11, 14, 11, 13, 10, 12, 9, 11, 7, 11, 4)",62752958,1,Standing2Pose
-46,11,-95,"(0, 0, 10, 0, 11, -2, 13, -3, 14, -5, 15, -4, 16, -4, 16, -3, 15, -2, 15, -1, 13, 0, 12, 0, 10, 1, 8, 0, 6, 0, 4, -1, 2, -3, 1, -4, 1, -6, 1, -7, 1, -8, 3, -9, 4, -9, 5, -8, 6, -7, 6, -5, 6, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 2, 12, 2, 13, 1, 13, 1, 13, 0, 13, 0, 12, 0, 11, 1, 10, 2, 9, 4, 9, 6, 8, 7, 8, 9, 9, 11, 9, 12, 10, 13, 11, 13, 11, 13, 12, 13, 12, 12, 12, 11, 12, 10, 11, 10, 9, 9, 7, 9, 5)",62765911,1,Standing2Pose
-46,11,-95,"(0, 0, -4, -10, -6, -11, -8, -11, -9, -12, -10, -13, -10, -14, -9, -14, -8, -14, -7, -14, -5, -13, -4, -12, -3, -10, -3, -8, -3, -6, -3, -4, -3, -2, -5, -1, -6, 0, -7, 1, -8, 0, -9, 0, -10, -1, -10, -3, -9, -4, -7, -5, -6, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, -8, 9, -8, 11, -8, 11, -8, 11, -7, 11, -6, 10, -6, 10, -6, 8, -6, 7, -7, 6, -8, 5, -9, 5, -11, 4, -12, 4, -14, 4, -16, 4, -16, 5, -17, 5, -18, 6, -18, 6, -17, 6, -16, 6, -15, 4, -14, 3, -12, 1, -11)",62777156,1,Standing2Pose
-46,11,-95,"(0, 0, -7, 9, -6, 10, -5, 12, -5, 14, -6, 15, -6, 15, -7, 14, -8, 14, -8, 13, -8, 11, -8, 10, -7, 8, -6, 6, -4, 5, -3, 4, -1, 3, 2, 3, 3, 4, 4, 5, 5, 6, 4, 7, 4, 8, 3, 8, 1, 8, 0, 8, -2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -3, -13, -4, -13, -5, -14, -5, -13, -6, -13, -6, -12, -6, -11, -6, -11, -4, -11, -3, -11, -1, -11, 1, -12, 2, -13, 3, -14, 4, -16, 5, -17, 5, -18, 5, -18, 5, -18, 5, -18, 4, -17, 4, -16, 3, -14, 4, -12, 4, -10, 5)",62791817,1,Standing2Pose
-46,11,-95,"(0, 0, 6, 8, 8, 8, 10, 8, 12, 9, 12, 9, 12, 10, 12, 11, 11, 11, 9, 11, 8, 11, 6, 10, 5, 8, 4, 7, 3, 5, 2, 3, 3, 1, 3, -1, 4, -3, 6, -3, 7, -3, 8, -3, 9, -2, 9, -1, 9, 1, 7, 2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 10, -8, 10, -9, 10, -10, 10, -10, 9, -10, 9, -10, 8, -9, 7, -7, 8, -7, 8, -5, 9, -3, 10, -2, 11, -1, 12, -1, 14, -1, 16, -1, 17, -1, 18, -2, 18, -2, 18, -3, 18, -3, 17, -3, 16, -2, 14, -1, 12, 1, 10)",62800280,1,Standing2Pose
-46,11,-95,"(0, 0, -11, 2, -12, 4, -13, 5, -14, 6, -14, 6, -15, 6, -15, 6, -15, 4, -15, 4, -14, 3, -12, 2, -11, 1, -9, 0, -7, 0, -4, 1, -3, 2, -1, 3, -1, 5, -1, 6, -1, 7, -2, 8, -3, 8, -4, 8, -5, 7, -6, 6, -6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -11, -7, -12, -6, -13, -6, -13, -5, -13, -5, -13, -5, -12, -4, -11, -5, -10, -6, -9, -7, -8, -9, -7, -10, -7, -12, -7, -13, -7, -15, -7, -16, -8, -17, -8, -16, -9, -16, -10, -16, -10, -15, -10, -14, -8, -13, -7, -12, -5, -11, -3)",62809155,1,Standing2Pose
-46,11,-95,"(0, 0, 10, 3, 11, 2, 13, 1, 14, 0, 15, 1, 16, 2, 16, 2, 15, 3, 14, 3, 13, 4, 11, 4, 9, 4, 7, 3, 5, 2, 4, 0, 3, -2, 2, -3, 2, -5, 3, -6, 4, -7, 5, -7, 6, -7, 7, -6, 8, -4, 7, -3, 7, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 12, -1, 12, -3, 13, -3, 13, -4, 13, -4, 12, -4, 11, -3, 11, -2, 10, -1, 10, 1, 10, 3, 10, 4, 10, 6, 11, 7, 12, 8, 13, 9, 14, 9, 15, 9, 16, 8, 16, 7, 16, 7, 15, 6, 13, 6, 12, 6, 10, 7, 7)",62820095,1,Standing2Pose
-46,11,-95,"(0, 0, -11, 2, -12, 4, -13, 5, -13, 6, -15, 7, -15, 7, -16, 6, -15, 5, -15, 4, -14, 3, -13, 2, -11, 1, -9, 0, -7, 0, -4, 1, -3, 2, -1, 3, 0, 5, 0, 7, 0, 8, -1, 8, -3, 8, -4, 8, -5, 7, -6, 6, -6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -11, -6, -12, -6, -13, -5, -14, -4, -14, -4, -13, -4, -12, -4, -11, -4, -10, -5, -9, -7, -9, -9, -8, -10, -7, -11, -7, -13, -7, -15, -7, -16, -8, -17, -9, -17, -10, -16, -10, -16, -10, -15, -10, -14, -9, -13, -8, -12, -6, -11, -4)",62829770,1,Standing2Pose
-46,11,-95,"(0, 0, 9, -5, 9, -7, 10, -9, 11, -10, 12, -11, 12, -11, 13, -10, 13, -9, 13, -8, 12, -7, 11, -5, 9, -4, 7, -3, 5, -3, 3, -3, 1, -4, -1, -4, -2, -6, -2, -7, -2, -8, -1, -9, 0, -10, 1, -10, 3, -9, 4, -8, 4, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 9, 8, 10, 7, 11, 7, 11, 6, 11, 6, 10, 6, 9, 6, 8, 7, 6, 8, 5, 9, 4, 10, 3, 12, 3, 13, 3, 15, 3, 17, 3, 17, 4, 17, 4, 17, 5, 16, 5, 16, 5, 14, 4, 13, 4, 11, 2, 10, 0)",62838628,1,Standing2Pose
-46,11,-95,"(0, 0, -7, 8, -7, 10, -6, 11, -7, 13, -7, 13, -8, 14, -9, 13, -9, 12, -10, 12, -9, 10, -9, 8, -7, 6, -6, 5, -4, 4, -2, 3, 0, 3, 1, 3, 3, 4, 4, 5, 4, 6, 4, 7, 3, 8, 2, 8, 1, 8, -1, 8, -2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -6, -11, -7, -12, -8, -11, -8, -11, -9, -10, -9, -10, -8, -9, -7, -9, -6, -9, -5, -10, -3, -11, -2, -12, 0, -13, 1, -14, 2, -16, 2, -17, 2, -18, 2, -18, 1, -18, 1, -18, 1, -17, 0, -16, 1, -14, 1, -12, 2, -10, 4)",62858346,1,Standing2Pose
